entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;sumber_anggota
yamaha d-aiz motor_jl. padasuka atas no.113;Yamaha D-Aiz Motor;4.5;79.0;Jl. Padasuka Atas No.113;Kabupaten Bandung;Bengkel Sepeda Motor;"Bengkel Yamaha terdekat dari rumah, namun baru kali ini merasa komunikasi dengan teknisi nya ""mengayomi"" khususnya buat kami yang masih awam tentang dunia permesinan butuh yang namanya informasi yang jelas dan bisa dimengerti, semoga tetap amanah dan terpercaya walaupun teknisinya terganti dengan yang lainnya

Buka senin-sabtu, weekend setengah hari

Biaya relatif harga pada umumnya ||| jauh jauh kesini mau benerin motor yg mogok malh tutup tpi di google maps estimasi buka ini gmn sih?? kagak becus bgt ini adminya ||| apakah hari minggu buka ? ||| pelayanan yang ramah serta informatif dan yang paling penting montir montir nya jujur. Waktu itu saya minta ganti kampas rem karena udh merasa ga enak remnya, tapi ternyata kata montir nya kampas rem tsb masih bagus. Jujur waktu saya di beritahu bahwa kampas rem saya masih bagus saya merasa tidak dicurangi. Saya akan terus berlangganan disini ||| Minta no wa nya dong... ||| Bengkel Yamaha terdekat dari rumah, namun baru kali ini merasa komunikasi dengan teknisi nya ""mengayomi"" khususnya buat kami yang masih awam tentang dunia permesinan butuh yang namanya informasi yang jelas dan bisa dimengerti, semoga tetap amanah dan terpercaya walaupun teknisinya terganti dengan yang lainnya

Buka senin-sabtu, weekend setengah hari

Biaya relatif harga pada umumnya ||| jauh jauh kesini mau benerin motor yg mogok malh tutup tpi di google maps estimasi buka ini gmn sih?? kagak becus bgt ini adminya ||| apakah hari minggu buka ? ||| pelayanan yang ramah serta informatif dan yang paling penting montir montir nya jujur. Waktu itu saya minta ganti kampas rem karena udh merasa ga enak remnya, tapi ternyata kata montir nya kampas rem tsb masih bagus. Jujur waktu saya di beritahu bahwa kampas rem saya masih bagus saya merasa tidak dicurangi. Saya akan terus berlangganan disini ||| Minta no wa nya dong... ||| Bengkel Yamaha terdekat dari rumah, namun baru kali ini merasa komunikasi dengan teknisi nya ""mengayomi"" khususnya buat kami yang masih awam tentang dunia permesinan butuh yang namanya informasi yang jelas dan bisa dimengerti, semoga tetap amanah dan terpercaya walaupun teknisinya terganti dengan yang lainnya

Buka senin-sabtu, weekend setengah hari

Biaya relatif harga pada umumnya ||| jauh jauh kesini mau benerin motor yg mogok malh tutup tpi di google maps estimasi buka ini gmn sih?? kagak becus bgt ini adminya ||| apakah hari minggu buka ? ||| pelayanan yang ramah serta informatif dan yang paling penting montir montir nya jujur. Waktu itu saya minta ganti kampas rem karena udh merasa ga enak remnya, tapi ternyata kata montir nya kampas rem tsb masih bagus. Jujur waktu saya di beritahu bahwa kampas rem saya masih bagus saya merasa tidak dicurangi. Saya akan terus berlangganan disini ||| Minta no wa nya dong...";Rajif
jatihandap motor_jl. h. saodah no.147, rt.2/rw.08;Jatihandap Motor;4.1;8.0;Jl. H. Saodah No.147, RT.2/RW.08;Kota Bandung;Bengkel Sepeda Motor;Murah, cepat.. tentunya profesional.. recomended untuk orang2 bandung nih.. ||| mantap pokonya suka di kasih rujak ||| Nice place and cheap ||| Murah, cepat.. tentunya profesional.. recomended untuk orang2 bandung nih.. ||| mantap pokonya suka di kasih rujak ||| Nice place and cheap ||| Murah, cepat.. tentunya profesional.. recomended untuk orang2 bandung nih.. ||| mantap pokonya suka di kasih rujak ||| Nice place and cheap;Rajif
bengkel mobil panggilan 24jam (tendi)_jl. cijambe jl. pasirjati endah;BENGKEL MOBIL PANGGILAN 24JAM (TENDI);5.0;98.0;Jl. Cijambe Jl. Pasirjati Endah;Kabupaten Bandung;Bengkel Mobil;"Pasang audio , service kaki2 dll mantap banget hasil kerjanya rapih mekanik super ramah dan profesional ||| Salam,
Awalnya cari di google bengkel terdekat dari Jl. Rumah Sakit Ujungberung, kemudian lihat Bengkel Mobil Tendi karena cukup dekat dari lokasi. Saya coba chat WA minta tolong datang ke lokasi, dan kang Tendi siap datang. Sebelumnya kontak ke montir2 lain pada menolak datang :(

Alhamdulillah terimakasih banyak sudah dibantu perbaiki kap bawah mobil waktu mobil saya ada masalah di tengah hujan deras dan banjir di daerah Jl. Rumah Sakit Ujungberung. semoga lancar dan sukses terus bengkelnya kang Tendi

Desta - Cimahi ||| Awalnya sempat ragu karena hari pertama gagal datang, tapi positif thinking aja akhirnya hari kedua bisa eehhh masih anak muda tapi yg bikin kagum sopan dan dikerjakan dengan baik semua sangat rapih dan profesional peralatan juga lengkap bisa diajak komunikasi dan kalau menurut saya recommended banget utk bengkel panggilan. Semoga sukses lancar dan berkah, anak muda yg kreatif dan punya skill ||| Mobil mogok jam11 malam di bandung kota, dikontek minta tolong cek sama perbaikan walaupun dari ujung berung si Aa nya bersedia sampe mobil siap pakai dan bergaransi. Recomended untuk panggilan maupun on the spot di bengkelnya👍🏻 ||| Pengerjaan nya Rapi dan maksimal, Komunikasi sangat nyaman, harga jasa terjangkau, dan yang pasti plus nya bisa home service jd gak perlu ngantri di bengkel dan 24 Jam, memberikan rekomendasi part menjadi tambahan ide untuk pemilik kendaraan agar bisa lebih awet dan nyaman buat mobilnya, sukses selalu A Tendi 👍👍👍👍👍✅";Rajif
h2costume ( si raja promo ) repaint / cat velg / carbon & repair_jl. cikadut no.1;H2COSTUME ( SI RAJA PROMO ) REPAINT / CAT VELG / CARBON & REPAIR;4.6;87.0;Jl. Cikadut No.1;Kota Bandung;Bengkel Sepeda Motor;"Kualitas pelayanannya bagus.. Hasil cat sempet ada kurang rapi cuma disini ada Garansinya.. Overall Terbaik 💯 ||| Rekomen pisan pokona h2costume Jossparr
Harga murah kualitas na teh murahan , bisa ditunggu , pengeringan oven deih , sipaling langganan ie Nu KA 6x na hasil Joss terus , sukses terus h2costume ||| sesuai ekspektasi disini repaint nya bro, harga murah tapi hasil ga murahan🤟🤟 ||| Jangan ragu kalo mau repaint disini gess , buktinya saya sendiri , repaint fullbody beat esp hasil nya weetlook banget lah , setiap saya ngecek progress nya orang orang nya pada suka becanda jadi asik , ga kapok mau repaint kesini lagi , next vario a heru fullbody lg yg ini a 😃 ||| Alhamdulillah setelah sekian lama repaint di h2costume hasil tetap mengutamakan kualitas , makasih banyak @h2costume sudah jadi langganan buat saya";Rajif
bengkel minerva service bandung_jl. giri jati no.2;BENGKEL MINERVA SERVICE BANDUNG;5.0;3.0;Jl. Giri Jati No.2;Kota Bandung;Toko Suku Cadang Motor;"Sangat PUAS ...
Udh lama benerin ke sini trus...
Ga pindah""""
Makasih om bokir... ||| Luar biasa semoga tambah maju";Rajif
palasari motor_jl. pasir impun no.46;Palasari Motor;4.3;7.0;Jl. Pasir Impun No.46;Kota Bandung;Bengkel Mobil;"payah banget mekanik disini.. memang masalah sepele pdhal dibayar juga ko, saya minta ganti lampu speedo scoopy tp dibalas dgn perkataan mekaniknya katanya ""oh ga bisa pasang klo itu soalnya bongkar nya tidak semudah itu ferguso.."" songong banget mekanik msa mekanik ngeluh buat ganti itu doang ga bisa.. pdhal kan sya bayar sesuai jasanya, jangan mau ke bengkel ini.. klo terpaksa mending pilih yg dibawah yg bengkel besar sutanto. ||| MOHON DI EDIT, Street View BELUM  sesuai dengan lokasi, perkiraan lokasi berada di koordinat -6.904058,107.677744 ||| Bengkel Bang Didi 👍🏻👍🏻👍🏻
Langganan aku ||| Bagus";Rajif
bengkel motor jhonoconcept_unnamed road;Bengkel Motor JhonoConcept;4.5;13.0;Unnamed Road;Kota Bandung;Bengkel Sepeda Motor;si angga anak pak jono na aya teu ? ||| Tempat nya nyaman , cuman masuk gang semobill sedikit gajauh dari jalan raya ||| Bengkelnya agak ngumpet, tapi bengkel ini selalu rame dan hasilnya oke, service nya bagus , ownernya baik ||| oke ||| Mantap;Rajif
bengkel honda ahass mitra mandiri motor_jl. ah. nasution, raya sindanglaya no. 62;Bengkel Honda Ahass Mitra Mandiri Motor;4.9;563.0;Jl. AH. Nasution, Raya Sindanglaya No. 62;Kota Bandung;Bengkel Sepeda Motor;"Ahassnya full service banget, gratis pemeriksaan rangka essaf dan dapet gift. Tersedia air minum, kopi dan teh free. Terminal charger banyak. Toilet wangi. Pelayanannya ramah bangett, nuhunnn... ||| Untuk pelayanan, staff nya sangat baik, mulai ditawari minum baik itu kopi mau pun air mineral, tentu saja gratis. Tempat duduk pun sangat banyak yah jadi ga perlu khawatir kekurangan tempat duduk. ||| ahhas paling oke selama tau bengkel ahhas.
tidak langsung kerjain tapi nanya dulu apakah mau diganti atau tidak, kemudian diberikan saran juga, pelayanan oke banget ramah top.
tempat tunggu oke juga enak disediakan teh kopi gratis.
area bengkel luas pinggir jalan utama jadi oke banget, overall mantap. ||| Ganti laher depan disini, hasil oke banget.
Perkabelan yg kecopot gk diberesin,
Pasang ban motor kebalik (ulir nya), pas pemasangan ban dicopot tp salah pasang ||| Udah beberapa kali kesini dan cukup bagus layanannya, termasuk ketika servisnya, di bengkel honda lain kadang suka diada2in ganti spare part meski sebetulnya gak perlu, disini cukup amanah. Mantap...";Rajif
planet ban padasuka_jl. padasuka no.59;Planet Ban Padasuka;4.5;111.0;Jl. Padasuka No.59;Kota Bandung;Bengkel Sepeda Motor;"Pelayanan sangat responsif , ramah meskipun ganti oli saja tetap d beri edukasi untuk spesifikasi oli yg cocok untuk motor saya ||| pelayanan karyawan bagus dan harganya banyak diskon, rekomendasi banget ganti ban di sini 😍 ||| Lokasi strategis dan dan mudah dicari karena tempat  dekat dengan klinik kesehatan dan berseberangan dengan saung udjo.

Pelayanan baik dan ramah kepada pelanggan karena sesuai sop yang berlaku

Harga terjangkau, tempat tak terlalu luas alias minimalis dan peralatan yang memadai.

Bonus (isi nitrogen) gratis buat pelanggan yang berkunjung kesini dan membutuhkan penambahan angin nitrogen

Selamat berkunjung dan merasakan pelayanan nya secara langsung ||| Pelayanan sangat bagus, teknisi ramah, harga bersahabat, garansi servis, terimakasih planet ban ||| Di sini ada pengecekan aki gratis juga guys mantap, saya sudah ganti oli sama oli samping nya,,,

Dan biaya nya juga hanya produk aja mantapss 🤭 ||| Pelayanan sangat responsif , ramah meskipun ganti oli saja tetap d beri edukasi untuk spesifikasi oli yg cocok untuk motor saya ||| pelayanan karyawan bagus dan harganya banyak diskon, rekomendasi banget ganti ban di sini 😍 ||| Lokasi strategis dan dan mudah dicari karena tempat  dekat dengan klinik kesehatan dan berseberangan dengan saung udjo.

Pelayanan baik dan ramah kepada pelanggan karena sesuai sop yang berlaku

Harga terjangkau, tempat tak terlalu luas alias minimalis dan peralatan yang memadai.

Bonus (isi nitrogen) gratis buat pelanggan yang berkunjung kesini dan membutuhkan penambahan angin nitrogen

Selamat berkunjung dan merasakan pelayanan nya secara langsung ||| Pelayanan sangat bagus, teknisi ramah, harga bersahabat, garansi servis, terimakasih planet ban ||| Di sini ada pengecekan aki gratis juga guys mantap, saya sudah ganti oli sama oli samping nya,,,

Dan biaya nya juga hanya produk aja mantapss 🤭 ||| Pelayanan sangat responsif , ramah meskipun ganti oli saja tetap d beri edukasi untuk spesifikasi oli yg cocok untuk motor saya ||| pelayanan karyawan bagus dan harganya banyak diskon, rekomendasi banget ganti ban di sini 😍 ||| Lokasi strategis dan dan mudah dicari karena tempat  dekat dengan klinik kesehatan dan berseberangan dengan saung udjo.

Pelayanan baik dan ramah kepada pelanggan karena sesuai sop yang berlaku

Harga terjangkau, tempat tak terlalu luas alias minimalis dan peralatan yang memadai.

Bonus (isi nitrogen) gratis buat pelanggan yang berkunjung kesini dan membutuhkan penambahan angin nitrogen

Selamat berkunjung dan merasakan pelayanan nya secara langsung ||| Pelayanan sangat bagus, teknisi ramah, harga bersahabat, garansi servis, terimakasih planet ban ||| Di sini ada pengecekan aki gratis juga guys mantap, saya sudah ganti oli sama oli samping nya,,,

Dan biaya nya juga hanya produk aja mantapss 🤭";Rajif
ato jaya motor_jl. jatihandap no.16;Ato Jaya Motor;4.5;13.0;Jl. Jatihandap No.16;Kota Bandung;Bengkel Mobil;Ganti bosh sama karet damper xride cukup lama, hasilnya karet damper motor malah diganjal karet ban padahal tidak perlu, komplain lah alhasil dibongkar lagi. Satu lagi, pasang ban dalam baru, ukuran ban luar saya 100/80, malah dipasangin ban dalam untuk ukuran 90/80 tanpa sepengetahuan saya, hasilnya baru sehari ban dalam bocor, maaf tapi kejujuran itu penting, meskipun harga sparepart dan jasanya lebih mahal dari yang lain kalo pelayanannya jujur dan bagus customer pasti pada balik lagi, pantes sepi, semoga jadi pembelajaran buat yang lain ||| Pelayanan ramah , harga bersahabat . Jasa mekanik cukup bagus ||| Fast Respon&layanan ramah tamah. spare part Belum komplit. ||| Bengkel motor yg recomended ||| Agak nyumput bengkelnya;Rajif
asep knalpot ( ak exhaust system )_jl. moch syahri no.1;ASEP KNALPOT ( AK EXHAUST SYSTEM );4.4;103.0;Jl. Moch Syahri No.1;Kota Bandung;Bengkel Mesin;KAPOK, tidak rekomen!! saya bawa glaswool sendiri, ke bengkel karena harus buka paku ripet biar bisa ganti glaswool. kerja nya ga rapih, grasak grusuk edan, knalpot ke banting2 gak sabaran rusuh pisan, nakol knalpot seenaknya, carbon bagian knalpot kena coak waktu buka ripet pake bor!! di foto ga terlalu jelas, tapi asli nya dalem coak nya. gaada maaf atau apa. harga minta mahal, cik mikir atuh euy lumayan harga knalpot na ieu teh cuu ||| Harga sekarang mah ripuh, masangin silencer bawa sendiri, gk nambah bahan cuman nambahin dudukan per slip on doang kena 100 ribu ||| Sangat tidak recommended...harga harga sambungan depan az karena bahan stainless...300 ribu....parah ||| Datang buat benerin knalpot bocor, pulang2 makin parah bocornya malah nyalahin paking, padahal yg bocor di leheran belakang ||| COCOK UNTUK WEMBUAT KNALPOT RACING.. APALAGI YANG 2 TAK.. REKOMENDIT WORKSHOP.. HARGA MEMBUMI HASIL SELANGIT.. TOP PUASS SEKALI.. NUHUN AK KNALPOT SUKSESSLUARBIASAA ||| KAPOK, tidak rekomen!! saya bawa glaswool sendiri, ke bengkel karena harus buka paku ripet biar bisa ganti glaswool. kerja nya ga rapih, grasak grusuk edan, knalpot ke banting2 gak sabaran rusuh pisan, nakol knalpot seenaknya, carbon bagian knalpot kena coak waktu buka ripet pake bor!! di foto ga terlalu jelas, tapi asli nya dalem coak nya. gaada maaf atau apa. harga minta mahal, cik mikir atuh euy lumayan harga knalpot na ieu teh cuu ||| Harga sekarang mah ripuh, masangin silencer bawa sendiri, gk nambah bahan cuman nambahin dudukan per slip on doang kena 100 ribu ||| Sangat tidak recommended...harga harga sambungan depan az karena bahan stainless...300 ribu....parah ||| Datang buat benerin knalpot bocor, pulang2 makin parah bocornya malah nyalahin paking, padahal yg bocor di leheran belakang ||| COCOK UNTUK WEMBUAT KNALPOT RACING.. APALAGI YANG 2 TAK.. REKOMENDIT WORKSHOP.. HARGA MEMBUMI HASIL SELANGIT.. TOP PUASS SEKALI.. NUHUN AK KNALPOT SUKSESSLUARBIASAA;Rajif
letooy garage_jl. sukaasih raya atas no.258;Letooy Garage;4.8;6.0;Jl. Sukaasih Raya Atas No.258;Kota Bandung;Bengkel Sepeda Motor;mekanik ramah , pengerjaan rapih , tempat bersih , harga terjangkau ||| Mekanik nya detail banget;Rajif
ahass barokah motor sukamiskin_jl. ah. nasution no.111;AHASS BAROKAH MOTOR Sukamiskin;4.2;643.0;Jl. AH. Nasution No.111;Kota Bandung;Bengkel Sepeda Motor;"Pelayanan sesuai bintang. Bisa check dl sebelum Ganti sparet part. Recommended ||| selalu serbis ksni dan balik lagi.. tempat nunggu nya nyaman ||| Parah sih cuman nyabut alarm aja harus bayar 50.000. Pdhal saya service di tgl 31 jan 2026 kata mekaniknya ini alarm ganggu aki mending dicabut, setelah pemakaian 2 bulan aki nya tekor. Pdhal tau gitu mending lgsung dicabut aja ya. Harusnya inisiatif aja lah. Kita customer kan gak ngerti motor. Di bulan April saya kesitu lagi cuman buat nyabut alarm aja bayar 50.000 berikut harus diganti aki nya. Terus ditawarin beli aki nya 220.000

Mending gw cabut ke tukang aki yg lebih murah.

Pegawai yg cewek nya juga judes, gak ada senyum2 nya.

Tolong diperbaiki lah, kecewa saya ||| Bolak balik bengkel beresin penyakit, saranin teman ke Ahass Sukamiskin, sat set pisan + alat alat jos da bengkel resmi. Tp skil nya terbaik, g lama keluhan lgsg Nemu...keren ||| Tdnya cuma mau ganti oli, pas lihat ad bisa remap ecu sklian nyobain. Enak motor di remap trnyta, beat saya bonceng anak istri nanjak g kuat, skrg jdi kuat malah enteng tenaganya. Rekomended buat remapnya.";Rajif
art racing team_3px7+ffr;ART RACING TEAM;5.0;7.0;3PX7+FFR;Kota Bandung;Bengkel Motor Skuter;"Ramah pelayanannya, murmer ...klo
beruntung biasanya suka dapet nasi liwet.Motor beres perut kenyang. ||| Bengkelnya masuk gang,  harga murmer. Montirnya ramah dan selalu amanah.. Top banget buruan dateng kesini buat cek motornya...
💙 ||| mantap, ||| pelayanan baik";Rajif
sutanto motor_jl. ah. nasution no.161;Sutanto Motor;4.1;506.0;Jl. AH. Nasution No.161;Kota Bandung;Bengkel Sepeda Motor;"Pelayananya sangat buruk sekali, apalagi kasir mekanik yang ini ngasih harga spartpart + jasa mekanik gila mahal bangettt...

buat temen temen lebih hati hati buat memilih bengkel, kirain ana doang yang dapet perilaku kaya gitu ternyata dikolom komentar juga banyak sekali keresahannya ||| Parah ah....masuk service gpp, knapa bres service nambah penyakit tuas manual dol GK bisa d sel....kepaksa ganti baru.....parah... parah ||| kalo ada bintang nol, saya pilih bintang nol sih.. 4 hari lalu, saya abis celaka dan motor saya perlu di perbaiki dan ada bbrpa body, cover under, klip body dan lain2 saya rusak. saya nanya duluan dongg ke pegawainya, dgn enteng nya jawab ""kalo ada mau di beli ga?"" wkwk kan pembeli perlu tau harga, apa ukurannya pas dgn motor saya, apa pelayanan seperti itu baik? wkwkw disitu udah cabut sih, gamau lagi dateng sihh. pantes pas liat review pada jelek semua🤣 ||| Pelayanan kurang baik, saya benerin rem motor tp smpe waktu tutup blm selesai dan disuruh balik lg besoknya tp setelah saya balik lg smpe 2 kali di hari yg berbeda tidak dilayani dengan alasan mau tutup padahal masih melayani motor yg baru dateng mau service ||| Hati2 belanja di toko ini. Sudah tanya harga lewat WA, sampai toko berubah jadi lebih mahal. Tidak bisa dipercaya. ||| Pelayananya sangat buruk sekali, apalagi kasir mekanik yang ini ngasih harga spartpart + jasa mekanik gila mahal bangettt...

buat temen temen lebih hati hati buat memilih bengkel, kirain ana doang yang dapet perilaku kaya gitu ternyata dikolom komentar juga banyak sekali keresahannya ||| Parah ah....masuk service gpp, knapa bres service nambah penyakit tuas manual dol GK bisa d sel....kepaksa ganti baru.....parah... parah ||| kalo ada bintang nol, saya pilih bintang nol sih.. 4 hari lalu, saya abis celaka dan motor saya perlu di perbaiki dan ada bbrpa body, cover under, klip body dan lain2 saya rusak. saya nanya duluan dongg ke pegawainya, dgn enteng nya jawab ""kalo ada mau di beli ga?"" wkwk kan pembeli perlu tau harga, apa ukurannya pas dgn motor saya, apa pelayanan seperti itu baik? wkwkw disitu udah cabut sih, gamau lagi dateng sihh. pantes pas liat review pada jelek semua🤣 ||| Pelayanan kurang baik, saya benerin rem motor tp smpe waktu tutup blm selesai dan disuruh balik lg besoknya tp setelah saya balik lg smpe 2 kali di hari yg berbeda tidak dilayani dengan alasan mau tutup padahal masih melayani motor yg baru dateng mau service ||| Hati2 belanja di toko ini. Sudah tanya harga lewat WA, sampai toko berubah jadi lebih mahal. Tidak bisa dipercaya.";Rajif
cahaya motor racing - one89 motoshop spesialis cvt & ban upgrade tanjakan top speed_jl. sindanglaya jl. ah. nasution no.189;CAHAYA MOTOR RACING - ONE89 MOTOSHOP SPESIALIS CVT & BAN UPGRADE TANJAKAN TOP SPEED;4.6;483.0;Jl. Sindanglaya Jl. AH. Nasution No.189;Kota Bandung;Bengkel Sepeda Motor;"baru aja nge kartel disini hasilnya mantap bisa pilih jenis kartel juga. sama bisa bubut rumah roller(pulley) juga ||| jasa pasang 1 ban belakang nmax 65k, biasanya di yg lain 20k-30k. apresiasi buat mekanik yg ngehandle motor saya, sehat dan sukses selalu pak biar punya usaha sendiri kedepannya.. aamiin;)

*kepalang tanggung udah bawa ban agak jauh dari rumah haha ||| Pasang CVT Daytona sama busi, busi nya di bawa pdhl masih bagus. Katanya ada di dlm bagasi pas udah sampe rumah gk ada..... Tidak rekom bengkel di sini. Pasti di bawa. ||| Alhamdulillah..bengkel langganan. Ownerdan  Montir ramah cepat tanggap,,semoga bengkelnya maju terus. Terimakasih ||| barang nya keren keren rekomen buat yang mau modif udh merapat aj k yonk jaya ||| baru aja nge kartel disini hasilnya mantap bisa pilih jenis kartel juga. sama bisa bubut rumah roller(pulley) juga ||| jasa pasang 1 ban belakang nmax 65k, biasanya di yg lain 20k-30k. apresiasi buat mekanik yg ngehandle motor saya, sehat dan sukses selalu pak biar punya usaha sendiri kedepannya.. aamiin;)

*kepalang tanggung udah bawa ban agak jauh dari rumah haha ||| Pasang CVT Daytona sama busi, busi nya di bawa pdhl masih bagus. Katanya ada di dlm bagasi pas udah sampe rumah gk ada..... Tidak rekom bengkel di sini. Pasti di bawa. ||| Alhamdulillah..bengkel langganan. Ownerdan  Montir ramah cepat tanggap,,semoga bengkelnya maju terus. Terimakasih ||| barang nya keren keren rekomen buat yang mau modif udh merapat aj k yonk jaya";Rajif
